country,iso2c,iso3c,year,status,lastupdated,female_unemploy,male_unemploy,region,capital,longitude,latitude,income,lending
Albania,AL,ALB,1983,,2023-12-18,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2021,,2023-12-18,12.609,12.741,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1993,,2023-12-18,22.996,26.89,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2009,,2023-12-18,15.706,12.191,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2010,,2023-12-18,15.877,12.76,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1998,,2023-12-18,19.778,20.244,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1962,,2023-12-18,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2000,,2023-12-18,18.541,19.381,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2001,,2023-12-18,18.948,18.306,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1987,,2023-12-18,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2017,,2023-12-18,12.511,14.452,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2018,,2023-12-18,11.876,12.625,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2019,,2023-12-18,11.324,11.584,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2020,,2023-12-18,12.758,13.308,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1992,,2023-12-18,27.083,32.134,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2012,,2023-12-18,11.49,14.81,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1994,,2023-12-18,18.897,22.243,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1995,,2023-12-18,14.109,14.972,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2011,,2023-12-18,13.748,13.269,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1988,,2023-12-18,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1985,,2023-12-18,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1986,,2023-12-18,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1991,,2023-12-18,10.272,10.332,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1996,,2023-12-18,12.917,14.661,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1989,,2023-12-18,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1990,,2023-12-18,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1979,,2023-12-18,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1999,,2023-12-18,20.396,21.163,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Algeria,DZ,DZA,2005,,2023-12-18,17.226,14.92,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1961,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1985,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2004,,2023-12-18,18.204,17.553,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1964,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1962,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2006,,2023-12-18,15.217,11.731,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1996,,2023-12-18,28.499,28.517,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1986,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1987,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1995,,2023-12-18,30.748,31.999,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1989,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1990,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2003,,2023-12-18,25.436,23.426,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2002,,2023-12-18,27.035,25.71,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1960,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1963,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1977,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1994,,2023-12-18,25.719,28.029,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1980,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1981,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1982,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1983,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1988,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2021,,2023-12-18,20.475,9.63,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2022,,2023-12-18,20.299,9.389,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2000,,2023-12-18,29.718,29.778,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2001,,2023-12-18,27.804,27.217,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1974,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1991,,2023-12-18,16.579,21.162,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1992,,2023-12-18,20.722,24.896,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1993,,2023-12-18,23.303,26.645,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1965,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1966,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1967,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1968,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1984,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1998,,2023-12-18,27.16,26.56,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1999,,2023-12-18,28.517,28.271,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1972,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1973,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2014,,2023-12-18,15.687,9.021,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1975,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1976,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2018,,2023-12-18,18.588,8.442,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1978,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1979,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2007,,2023-12-18,19.065,12.803,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2008,,2023-12-18,17.66,10.118,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1969,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1970,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1971,,2023-12-18,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2012,,2023-12-18,17.064,9.602,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2013,,2023-12-18,16.338,8.319,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2019,,2023-12-18,18.679,8.532,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2015,,2023-12-18,16.605,9.941,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2016,,2023-12-18,18.309,8.207,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2017,,2023-12-18,18.487,8.346,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2020,,2023-12-18,20.802,10.211,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2011,,2023-12-18,17.213,8.43,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2010,,2023-12-18,19.161,8.136,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2009,,2023-12-18,18.152,8.594,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1997,,2023-12-18,26.169,25.319,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
American Samoa,AS,ASM,2019,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1966,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1969,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1961,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1967,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1968,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1960,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2021,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1962,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1974,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2020,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1992,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1965,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2005,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1991,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1996,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1997,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1998,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1995,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1963,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1964,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2017,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1999,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2006,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2007,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2008,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2022,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2010,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1970,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1971,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1972,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1973,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2015,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2016,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1988,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1989,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1990,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2004,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1976,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1993,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1994,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1979,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2011,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2012,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2013,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2014,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2000,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2001,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2002,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2003,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1975,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1980,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1977,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2009,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1983,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1984,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1981,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1982,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,2018,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1987,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1985,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1986,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
American Samoa,AS,ASM,1978,,2023-12-18,NA,NA,East Asia & Pacific,Pago Pago,-170.691,-14.2846,Upper middle income,Not classified
Andorra,AD,AND,1977,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1990,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1991,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1981,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1976,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1982,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1983,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1984,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1992,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1998,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1999,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2000,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1985,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1973,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1974,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1975,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1978,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1979,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1980,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2019,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2020,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2021,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,2022,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1997,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
Andorra,AD,AND,1986,,2023-12-18,NA,NA,Europe & Central Asia,Andorra la Vella,1.5218,42.5075,High income,Not classified
