country,iso2c,iso3c,year,status,lastupdated,refugee_asylum,refugee_origin,oda_gni,oda_usd,oda_gov,military_usd,military_gov,arms_imports,arms_exports,region,capital,longitude,latitude,income,lending
Africa Western and Central,ZI,AFW,1985,,2023-12-18,NA,NA,NA,2929300014.49585,NA,1782805894.30473,NA,610000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2001,,2023-12-18,689570,595030,NA,4705749979.97284,NA,1269265105.71866,6.7300090093291,56000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1988,,2023-12-18,NA,NA,NA,5026420055.38941,NA,1028974102.24905,NA,158000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1989,,2023-12-18,NA,NA,NA,5882469989.77661,NA,869622423.787789,NA,204000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1990,,2023-12-18,932052,1056416,NA,6473519947.052,NA,1058239033.95801,NA,144000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1976,,2023-12-18,NA,NA,NA,1382409999.75801,NA,2972064214.24566,NA,441000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2003,,2023-12-18,828149,678624,NA,6514859987.25891,NA,1793043312.25745,7.15549428505847,156000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1964,,2023-12-18,NA,NA,NA,NA,NA,118886714.16175,NA,56000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1965,,2023-12-18,NA,NA,NA,NA,NA,145634004.191034,NA,118000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1966,,2023-12-18,NA,NA,NA,NA,NA,150726614.016474,NA,194000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1967,,2023-12-18,NA,NA,NA,NA,NA,279405116.483602,NA,86000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1997,,2023-12-18,1048344,1037381,NA,5283050033.56934,NA,1365594415.16732,NA,84000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1998,,2023-12-18,999433,968077,NA,5644260025.02442,NA,1630290670.11551,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1999,,2023-12-18,1011187,942682,NA,4772110036.84998,NA,1034573025.66621,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2000,,2023-12-18,968325,825227,NA,4049070066.45203,NA,959300982.609087,7.0125649185435,102000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1973,,2023-12-18,NA,NA,NA,781199999.818578,NA,1225931367.71765,NA,85000000,1000000,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1974,,2023-12-18,NA,NA,NA,1159600009.91821,NA,1569425244.50618,NA,162000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1975,,2023-12-18,NA,NA,NA,1441460011.24382,NA,3325926333.27176,NA,NA,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2014,,2023-12-18,1108169,919751,1.71161753346129,14729140147.686,NA,6451564749.92889,NA,565000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1977,,2023-12-18,NA,NA,NA,1509669982.73134,NA,3538129233.05042,NA,303000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1978,,2023-12-18,NA,NA,NA,2107920005.61953,NA,3531858527.90589,NA,427000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1979,,2023-12-18,NA,NA,NA,2460689999.58038,NA,3749098042.56657,NA,415000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1980,,2023-12-18,NA,NA,NA,2706670009.61304,NA,3819500057.55731,NA,707000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1981,,2023-12-18,NA,NA,NA,2649729988.09815,NA,2995896467.39343,NA,608000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1982,,2023-12-18,NA,NA,NA,2614319970.13092,NA,2333427778.63198,NA,853000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1983,,2023-12-18,NA,NA,NA,2482990002.63214,NA,2271656004.89054,NA,225000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1984,,2023-12-18,NA,NA,NA,2834980006.21796,NA,1833692045.21992,NA,671000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1972,,2023-12-18,NA,NA,NA,610400006.29425,NA,1073660122.48322,NA,134000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1986,,2023-12-18,NA,NA,NA,4007109979.62952,NA,1325887034.64413,NA,373000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1987,,2023-12-18,NA,NA,NA,4334899929.04663,NA,1034038528.72362,NA,215000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2013,,2023-12-18,951229,724624,1.80457309458887,14105610011.1008,NA,6171135414.06019,NA,336000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2018,,2023-12-18,1285773,1283440,2.22200785874539,16573919943.3327,NA,6325121729.78858,NA,153000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2015,,2023-12-18,1138010,1038377,1.96027581644934,14652700120.9259,NA,5016333439.14496,NA,266000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,1963,,2023-12-18,NA,NA,NA,NA,NA,100571059.526628,NA,28000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2017,,2023-12-18,1172523,1155918,2.38445922732491,15917469878.6736,NA,5510400667.6926,NA,154000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2022,,2023-12-18,1705777,1754445,NA,NA,NA,8409466942.90895,NA,226000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2019,,2023-12-18,1315229,1354330,2.29465846763578,18431019996.6431,NA,6166715027.35426,NA,186000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2020,,2023-12-18,1474135,1457853,NA,NA,NA,7186733072.87733,NA,218000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2021,,2023-12-18,1631057,1675916,NA,NA,NA,9682825757.84904,NA,435000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2012,,2023-12-18,934976,641877,2.25001792669837,15529890200.6149,NA,4921502460.77794,NA,221000000,NA,Aggregates,,,,Aggregates,Aggregates
Africa Western and Central,ZI,AFW,2016,,2023-12-18,1200854,1090726,2.04395606067857,13834239950.1801,NA,5575535214.60029,NA,208000000,NA,Aggregates,,,,Aggregates,Aggregates
Albania,AL,ALB,1965,,2023-12-18,NA,4860,NA,NA,NA,NA,NA,140000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1961,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,74000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1975,,2023-12-18,NA,380,NA,NA,NA,0,NA,53000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1977,,2023-12-18,NA,2000,NA,NA,NA,0,NA,7000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1978,,2023-12-18,NA,1980,NA,NA,NA,0,NA,5000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1966,,2023-12-18,NA,4860,NA,NA,NA,NA,NA,74000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1968,,2023-12-18,NA,4120,NA,NA,NA,NA,NA,265000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1969,,2023-12-18,NA,4290,NA,NA,NA,NA,NA,297000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1970,,2023-12-18,NA,4310,NA,NA,NA,NA,NA,250000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1984,,2023-12-18,NA,1576,NA,NA,NA,0,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1971,,2023-12-18,NA,390,NA,NA,NA,NA,NA,332000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1972,,2023-12-18,NA,2300,NA,NA,NA,NA,NA,134000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1973,,2023-12-18,NA,2090,NA,NA,NA,NA,NA,106000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1974,,2023-12-18,NA,380,NA,NA,NA,NA,NA,137000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1976,,2023-12-18,NA,NA,NA,NA,NA,0,NA,5000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1963,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,12000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1964,,2023-12-18,NA,100,NA,NA,NA,NA,NA,8000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2002,,2023-12-18,18,10758,6.89582976498934,307359985.351563,28.4669807258797,58649352.5025864,4.26975280105134,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1967,,2023-12-18,NA,4260,NA,NA,NA,NA,NA,163000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2004,,2023-12-18,49,10474,4.09220886180167,300940002.441406,18.376088906084,100922358.435493,4.66321103763279,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2005,,2023-12-18,53,12718,3.83583907622596,315079986.572266,NA,110140852.685934,4.73437520175261,7000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2006,,2023-12-18,56,14079,3.53821356855523,324040008.544922,NA,140983900.659916,5.42898862467715,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2007,,2023-12-18,68,15335,2.8120424080017,308630004.882813,NA,194840309.240843,6.22608105672699,5000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2022,,2023-12-18,2676,20847,NA,NA,NA,288724229.263441,5.11833191911175,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2008,,2023-12-18,57,15007,2.81808646283379,364839996.337891,NA,255677957.818501,6.25619786501779,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1960,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,57000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1997,,2023-12-18,34,5381,7.28632032471816,168229995.727539,29.1161488060314,29825491.9997583,4.42469942524728,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2013,,2023-12-18,96,10104,2.07732166662776,269980010.986328,8.74617680159659,180015508.820867,4.82648553602103,7000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2014,,2023-12-18,111,10156,2.10623397673944,281170013.427734,8.71743650149219,178120368.027763,4.24378498276555,7000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2015,,2023-12-18,109,10404,2.90891763640299,335160003.662109,12.0403063854121,132350667.590834,3.77889251316413,7000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2016,,2023-12-18,141,11060,1.41896767320556,171039993.286133,6.01923806209245,130853203.626464,3.78723434007733,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2003,,2023-12-18,24,10382,6.06223507062359,349309997.558594,27.1813332068832,76142881.7606657,4.61292952593064,2000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1980,,2023-12-18,NA,1681,NA,NA,NA,0,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1981,,2023-12-18,NA,1680,NA,NA,NA,0,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1982,,2023-12-18,NA,1645,NA,NA,NA,0,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1983,,2023-12-18,NA,1610,NA,NA,NA,0,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2021,,2023-12-18,109,19847,3.57621847132869,632309997.558594,14.372304566422,222814540.116661,3.86773395918025,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1993,,2023-12-18,3000,4747,22.201161285155,270679992.675781,NA,39289843.4285042,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2009,,2023-12-18,69,15707,3.01322805149203,357149993.896484,NA,182736862.497776,4.64272721436367,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2010,,2023-12-18,75,14771,3.09177791172116,365070007.324219,NA,185893241.995074,5.30374152460951,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1998,,2023-12-18,22334,5353,10.2475235618709,268739990.234375,35.1460769842657,33638047.439804,3.58251376938142,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1962,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,42000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2000,,2023-12-18,521,6801,8.86609109652124,317850006.103516,NA,45362503.3922719,3.84384065661926,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2001,,2023-12-18,291,7627,6.63349199425153,268529998.779297,NA,53232045.1615151,4.14741288966839,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1987,,2023-12-18,NA,129,NA,NA,NA,0,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2017,,2023-12-18,124,12168,1.28988835398613,168350006.103516,5.4175478921581,144382688.719935,3.77625694092229,2000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2018,,2023-12-18,132,13512,2.27586427393425,344519989.013672,9.76968928743312,175886688.575874,4.02942680104453,2000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2019,,2023-12-18,120,15027,0.178089237564787,27069999.6948242,0.759193984362346,197225913.318893,4.39337202960812,5000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2020,,2023-12-18,105,15523,2.07503709605762,309440002.441406,8.25144095896531,196596308.984418,3.98075632132468,1000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1992,,2023-12-18,3000,4355,66.3841544663753,409640014.648438,NA,31559657.4817579,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2012,,2023-12-18,84,12569,2.85539767613563,349160003.662109,12.3182349471078,183204695.660212,5.26790009594914,15000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1994,,2023-12-18,3000,5021,8.60799217262003,163100006.103516,NA,49649504.9316606,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1995,,2023-12-18,4721,5804,7.41268311476102,180600006.103516,29.152087111952,50907521.7778257,NA,26000000,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,2011,,2023-12-18,79,13552,2.94305160424837,379480010.986328,12.7930135434489,197006789.236335,5.28386450211732,NA,0,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1988,,2023-12-18,NA,358,0.271029623405531,5559999.94277954,NA,0,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1985,,2023-12-18,NA,1587,NA,NA,NA,0,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1986,,2023-12-18,NA,90,NA,NA,NA,0,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1991,,2023-12-18,NA,3542,30.7971639752754,331950012.207031,NA,0,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1996,,2023-12-18,4927,5784,6.92808362841394,226639999.389648,33.604833502321,45713356.1086709,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1989,,2023-12-18,NA,367,0.458945674529754,10340000.1525879,NA,0,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1990,,2023-12-18,NA,1822,0.545233747537531,11050000.1907349,NA,0,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1979,,2023-12-18,NA,1610,NA,NA,NA,0,NA,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Albania,AL,ALB,1999,,2023-12-18,3932,6286,14.8500790325072,488179992.675781,NA,42784205.2131221,3.57882714586864,NA,NA,Europe & Central Asia,Tirane,19.8172,41.3317,Upper middle income,IBRD
Algeria,DZ,DZA,2005,,2023-12-18,94104,12024,0.354085932055028,347380004.882813,NA,2924820166.95712,10.4551237521367,159000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1961,,2023-12-18,NA,NA,14.7338871230354,437910003.662109,NA,NA,NA,7000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1985,,2023-12-18,174160,5,0.305264830626483,172149993.896484,NA,953299653.924182,NA,368000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2004,,2023-12-18,169053,10650,0.387816144703192,316970001.220703,NA,2802224794.13161,10.6741362185341,242000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1964,,2023-12-18,NA,NA,7.83015685272607,227839996.337891,NA,99856999.9149291,NA,177000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1962,,2023-12-18,NA,NA,18.0485281494527,397630004.882813,NA,NA,NA,61000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2006,,2023-12-18,94181,8338,0.213933672357958,240679992.675781,NA,3093978245.36867,9.16289103934996,340000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1996,,2023-12-18,190267,2245,0.691458493024091,306880004.882813,NA,1452431007.74627,10.9740563531505,83000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1986,,2023-12-18,167220,NA,0.26989139744003,167330001.831055,NA,1127103217.13537,NA,146000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1987,,2023-12-18,167000,NA,0.329159632351589,213449996.948242,NA,1196971384.03296,NA,367000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1995,,2023-12-18,192489,1522,0.747303541232099,295739990.234375,NA,1234655191.58587,9.98956008046377,299000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1989,,2023-12-18,169103,5,0.295232861740055,158210006.713867,NA,854300945.251138,NA,455000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1990,,2023-12-18,169110,18,0.554778837708518,331649993.896484,NA,904269155.155841,5.68261540620177,733000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2003,,2023-12-18,169032,11651,0.366117770896944,239240005.493164,NA,2206395762.00013,10.0962897181785,195000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,2002,,2023-12-18,169233,12088,0.341291877076711,186119995.117188,NA,2100602520.77322,10.7942109288645,249000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1960,,2023-12-18,NA,NA,11.021134944233,355049987.792969,NA,NA,NA,NA,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1963,,2023-12-18,NA,NA,10.1982904680491,281910003.662109,NA,66436300.1462409,NA,85000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1977,,2023-12-18,52000,NA,0.652229229754715,129149993.896484,NA,471669447.954548,NA,1048000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1994,,2023-12-18,219073,20744,0.724092424695638,295489990.234375,NA,1334911647.6746,10.1321728964375,186000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1980,,2023-12-18,52000,NA,0.506853998242304,205160003.662109,NA,890174464.813874,NA,1342000000,6000000,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1981,,2023-12-18,167000,5,0.394514364328466,167070007.324219,NA,806569334.609262,NA,1386000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1982,,2023-12-18,167000,5,0.311676250636853,134699996.948242,NA,932452707.749462,NA,1357000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1983,,2023-12-18,167000,5,0.19842805749385,93279998.7792969,NA,952430671.56699,NA,697000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
Algeria,DZ,DZA,1988,,2023-12-18,170000,5,0.30390223441075,171979995.727539,NA,1028611425.29633,NA,319000000,NA,Middle East & North Africa,Algiers,3.05097,36.7397,Lower middle income,IBRD
