"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","IMMIGINFLOW","FAM","NBR","A","2021",6800,
"ISR","IMMIGINFLOW","FAM","NBR","A","2022",4808,
"ISR","IMMIGINFLOW","OTH","NBR","A","2002",31026,
"ISR","IMMIGINFLOW","OTH","NBR","A","2003",22678,
"ISR","IMMIGINFLOW","OTH","NBR","A","2004",17693,
"ISR","IMMIGINFLOW","OTH","NBR","A","2005",17758,
"ISR","IMMIGINFLOW","OTH","NBR","A","2006",15786,
"ISR","IMMIGINFLOW","OTH","NBR","A","2007",14687,
"ISR","IMMIGINFLOW","OTH","NBR","A","2008",12268,
"ISR","IMMIGINFLOW","OTH","NBR","A","2009",14453,
"ISR","IMMIGINFLOW","OTH","NBR","A","2010",15155,
"ISR","IMMIGINFLOW","OTH","NBR","A","2011",15391,
"ISR","IMMIGINFLOW","OTH","NBR","A","2012",15109,
"ISR","IMMIGINFLOW","OTH","NBR","A","2013",15377,
"ISR","IMMIGINFLOW","OTH","NBR","A","2014",19166,
"ISR","IMMIGINFLOW","OTH","NBR","A","2015",22435,
"ISR","IMMIGINFLOW","OTH","NBR","A","2016",20536,
"ISR","IMMIGINFLOW","OTH","NBR","A","2017",19657,
"ISR","IMMIGINFLOW","OTH","NBR","A","2018",22499,
"ISR","IMMIGINFLOW","OTH","NBR","A","2019",26847,
"ISR","IMMIGINFLOW","OTH","NBR","A","2020",13376,
"ISR","IMMIGINFLOW","OTH","NBR","A","2021",18697,
"ISR","IMMIGINFLOW","OTH","NBR","A","2022",69459,
"RUS","IMMIGINFLOW","FAM","NBR","A","2007",183896,
"RUS","IMMIGINFLOW","FAM","NBR","A","2008",194978,
"RUS","IMMIGINFLOW","FAM","NBR","A","2009",210704,
"RUS","IMMIGINFLOW","FAM","NBR","A","2010",111943,
"RUS","IMMIGINFLOW","FAM","NBR","A","2011",93862,
"RUS","IMMIGINFLOW","FAMWORKR","NBR","A","2007",0,
"RUS","IMMIGINFLOW","FAMWORKR","NBR","A","2008",0,
"RUS","IMMIGINFLOW","FAMWORKR","NBR","A","2009",0,
"RUS","IMMIGINFLOW","FAMWORKR","NBR","A","2010",0,
"RUS","IMMIGINFLOW","FAMWORKR","NBR","A","2011",0,
"RUS","IMMIGINFLOW","FREEMOVS","NBR","A","2007",0,
"RUS","IMMIGINFLOW","FREEMOVS","NBR","A","2008",0,
"RUS","IMMIGINFLOW","FREEMOVS","NBR","A","2009",0,
"RUS","IMMIGINFLOW","FREEMOVS","NBR","A","2010",0,
"RUS","IMMIGINFLOW","FREEMOVS","NBR","A","2011",0,
"RUS","IMMIGINFLOW","HUMNTRN","NBR","A","2007",1738,
"RUS","IMMIGINFLOW","HUMNTRN","NBR","A","2008",2976,
"RUS","IMMIGINFLOW","HUMNTRN","NBR","A","2009",5458,
"RUS","IMMIGINFLOW","HUMNTRN","NBR","A","2010",2080,
"RUS","IMMIGINFLOW","HUMNTRN","NBR","A","2011",1812,
"RUS","IMMIGINFLOW","OTH","NBR","A","2007",66888,
"RUS","IMMIGINFLOW","OTH","NBR","A","2008",64050,
"RUS","IMMIGINFLOW","OTH","NBR","A","2009",58285,
"RUS","IMMIGINFLOW","OTH","NBR","A","2010",45014,
"RUS","IMMIGINFLOW","OTH","NBR","A","2011",43992,
"RUS","IMMIGINFLOW","WORK","NBR","A","2007",8575,
"RUS","IMMIGINFLOW","WORK","NBR","A","2008",22511,
"RUS","IMMIGINFLOW","WORK","NBR","A","2009",42672,
"RUS","IMMIGINFLOW","WORK","NBR","A","2010",70390,
"RUS","IMMIGINFLOW","WORK","NBR","A","2011",272979,
"MEX","IMMIGINFLOW","HUMNTRN","NBR","A","2010",222,
"MEX","IMMIGINFLOW","HUMNTRN","NBR","A","2011",262,
"MEX","IMMIGINFLOW","HUMNTRN","NBR","A","2012",389,
"MEX","IMMIGINFLOW","HUMNTRN","NBR","A","2013",198,
"MEX","IMMIGINFLOW","HUMNTRN","NBR","A","2014",355,
"MEX","IMMIGINFLOW","HUMNTRN","NBR","A","2015",615,
